Country Name,Country Code,Year,"Personal remittances, received (% of GDP)","Unemployment, total (% of total labor force)",GDP (current US$)_x,GDP growth (annual %)_x,GDP (current US$)_y,GDP growth (annual %)_y
Grenada,GRD,1995,5.80170843,,342172518.5,2.12947515,342172518.5,2.12947515
Greenland,GRL,1995,,,1208953359,3.728677489,1208953359,3.728677489
Guatemala,GTM,1995,2.439373145,2.664,14655404433,4.948547502,14655404433,4.948547502
Guam,GUM,1995,,7.9,,,,
Guyana,GUY,1995,0.273475997,11.884,621626785.9,5.031446558,621626785.9,5.031446558
High income,HIC,1995,0.177642721,7.451955911,2.60165E+13,2.859600385,2.60165E+13,2.859600385
"Hong Kong SAR, China",HKG,1995,,3.22,1.44652E+11,2.373753335,1.44652E+11,2.373753335
Honduras,HND,1995,2.318864427,3.24,5347445005,6.189304558,5347445005,6.189304558
Heavily indebted poor countries (HIPC),HPC,1995,1.243368084,4.906895575,1.36472E+11,5.090801074,1.36472E+11,5.090801074
Croatia,HRV,1995,2.388974865,10.18,22778305790,,22778305790,
Haiti,HTI,1995,,7.301,2813313279,9.897707488,2813313279,9.897707488
Hungary,HUN,1995,0.301438469,10.17,46425677734,1.489525476,46425677734,1.489525476
IBRD only,IBD,1995,0.919109252,5.721079921,4.89714E+12,4.04267374,4.89714E+12,4.04267374
IDA & IBRD total,IBT,1995,1.022128167,5.453591521,5.30333E+12,4.00398803,5.30333E+12,4.00398803
IDA total,IDA,1995,2.386835394,4.183176487,4.05263E+11,3.605862646,4.05263E+11,3.605862646
IDA blend,IDB,1995,1.687547662,3.518648393,1.56254E+11,1.923164267,1.56254E+11,1.923164267
Indonesia,IDN,1995,0.322066722,4.597,2.02132E+11,8.220007399,2.02132E+11,8.220007399
IDA only,IDX,1995,2.829709112,4.468237274,2.49492E+11,5.216182014,2.49492E+11,5.216182014
Isle of Man,IMN,1995,,,914762873.7,4.299998206,914762873.7,4.299998206
India,IND,1995,1.727257502,7.014,3.60282E+11,7.57449184,3.60282E+11,7.57449184
Not classified,INX,1995,,,,,,
Ireland,IRL,1995,0.501821983,11.97,69139823232,9.634422073,69139823232,9.634422073
"Iran, Islamic Rep.",IRN,1995,1.659420087,9.574,96419225744,2.401044552,96419225744,2.401044552
Iraq,IRQ,1995,,9.021,12894029888,2.120021498,12894029888,2.120021498
Iceland,ISL,1995,0.508694087,5.2,7123637089,,7123637089,
Israel,ISR,1995,0.169601006,8.78,1.04893E+11,,1.04893E+11,
Italy,ITA,1995,0.19417984,11.66,1.17466E+12,2.886836759,1.17466E+12,2.886836759
Jamaica,JAM,1995,9.716427034,7.106,6577520705,2.349957041,6577520705,2.349957041
Jordan,JOR,1995,18.49091915,14.6,6727597032,6.200874444,6727597032,6.200874444
Japan,JPN,1995,0.02075468,3.2,5.54556E+12,2.630999616,5.54556E+12,2.630999616
Kazakhstan,KAZ,1995,0.569835447,10.98,20374302652,-8.200000001,20374302652,-8.200000001
Kenya,KEN,1995,0.967220385,3.171,9046320197,4.406216525,9046320197,4.406216525
Kyrgyz Republic,KGZ,1995,0.074833603,1.427,1661018519,-5.42382191,1661018519,-5.42382191
Cambodia,KHM,1995,0.337091155,0.785,3441205693,9.903468901,3441205693,9.903468901
Kiribati,KIR,1995,,,56336670.91,0,56336670.91,0
St. Kitts and Nevis,KNA,1995,5.909665529,,313485185.2,5.383142657,313485185.2,5.383142657
"Korea, Rep.",KOR,1995,0.578696771,2.06,5.66583E+11,9.614565393,5.66583E+11,9.614565393
Kuwait,KWT,1995,,0.699,27187006077,4.858291252,27187006077,4.858291252
Latin America & Caribbean (excluding high income),LAC,1995,0.767872248,7.806144321,1.67776E+12,0.425389481,1.67776E+12,0.425389481
Lao PDR,LAO,1995,0.022681699,2.6,1763536305,7.031254328,1763536305,7.031254328
Lebanon,LBN,1995,,8.533,11718795528,6.448862568,11718795528,6.448862568
Liberia,LBR,1995,,2.211,,,,
Libya,LBY,1995,,20.203,25541383197,,25541383197,
St. Lucia,LCA,1995,2.77961165,15.83,762962963,1.748225865,762962963,1.748225865
Latin America & Caribbean,LCN,1995,0.738175972,7.916774731,1.9216E+12,0.844328213,1.9216E+12,0.844328213
Least developed countries: UN classification,LDC,1995,3.747312439,4.079228853,1.57454E+11,5.847506748,1.57454E+11,5.847506748
Low income,LIC,1995,2.187558477,4.600952137,1.26699E+11,5.204357647,1.26699E+11,5.204357647
Liechtenstein,LIE,1995,,,2428524712,5.8755504,2428524712,5.8755504
Sri Lanka,LKA,1995,6.147257173,12.27,13029697561,5.500085234,13029697561,5.500085234
Lower middle income,LMC,1995,2.867870673,6.076154481,1.08068E+12,4.007607043,1.08068E+12,4.007607043
Low & middle income,LMY,1995,1.067737105,5.321909892,4.95045E+12,3.869416428,4.95045E+12,3.869416428
Lesotho,LSO,1995,108.4027242,17.057,1001894000,3.290938546,1001894000,3.290938546
Late-demographic dividend,LTE,1995,0.460176032,4.450988852,3.01834E+12,5.6526758,3.01834E+12,5.6526758
Lithuania,LTU,1995,0.013918653,17.54,7867140395,,7867140395,
Luxembourg,LUX,1995,3.49956853,2.92,20853093870,1.432199989,20853093870,1.432199989
Latvia,LVA,1995,,19,5789128637,,5789128637,
"Macao SAR, China",MAC,1995,,3.58,7046147442,3.29656332,7046147442,3.29656332
St. Martin (French part),MAF,1995,,,,,,
Morocco,MAR,1995,5.046083121,13.612,39030285468,-5.405447867,39030285468,-5.405447867
Monaco,MCO,1995,,,3130270895,2.117151293,3130270895,2.117151293
Moldova,MDA,1995,0.058186633,5.3,1752979926,,1752979926,
Madagascar,MDG,1995,0.237174313,5.355,3838100902,1.678592317,3838100902,1.678592317
Maldives,MDV,1995,0.592943486,0.79,398988955,,398988955,
Middle East & North Africa,MEA,1995,,12.12939189,7.4361E+11,2.794480545,7.4361E+11,2.794480545
Mexico,MEX,1995,1.213122334,7.1,3.60073E+11,-6.291230821,3.60073E+11,-6.291230821
Marshall Islands,MHL,1995,,,120230000,8.213253819,120230000,8.213253819
Middle income,MIC,1995,1.044070814,5.371061231,4.82531E+12,3.842230461,4.82531E+12,3.842230461
North Macedonia,MKD,1995,,35.6,4707041274,-1.114727694,4707041274,-1.114727694
Mali,MLI,1995,4.142399476,1.282,2706425158,0.921022398,2706425158,0.921022398
Malta,MLT,1995,0.438856666,6.296,3461332685,6.342493183,3461332685,6.342493183
Myanmar,MMR,1995,1.651378866,0.686,4879257848,7.203455396,4879257848,7.203455396
Middle East & North Africa (excluding high income),MNA,1995,3.692054419,13.27770056,3.71191E+11,2.974148369,3.71191E+11,2.974148369
Montenegro,MNE,1995,,27.889,,,,
Mongolia,MNG,1995,,5.5,1452165005,6.376426886,1452165005,6.376426886
Northern Mariana Islands,MNP,1995,,,,,,
Mozambique,MOZ,1995,2.037992733,2.771,2899912130,2.259757178,2899912130,2.259757178
Mauritania,MRT,1995,0.260462906,9.982,2091726048,9.819800419,2091726048,9.819800419
Mauritius,MUS,1995,3.267050117,9.59,4040342060,4.287736571,4040342060,4.287736571
Malawi,MWI,1995,0.025737898,4.752,2033701542,16.7288173,2033701542,16.7288173
Malaysia,MYS,1995,0.130540058,3.15,88705342903,9.829085197,88705342903,9.829085197
North America,NAC,1995,0.032325374,6.034258698,8.24772E+12,2.685733912,8.24772E+12,2.685733912
Namibia,NAM,1995,0.39222727,21.051,3978514206,3.899014221,3978514206,3.899014221
New Caledonia,NCL,1995,,18.027,3628440524,5.940031102,3628440524,5.940031102
Niger,NER,1995,0.334636146,1.433,2302537563,2.457244122,2302537563,2.457244122
Nigeria,NGA,1995,0.567473937,3.945,44062465418,-0.072664767,44062465418,-0.072664767
Nicaragua,NIC,1995,1.811388562,7.102,4140470000,5.911907957,4140470000,5.911907957
Netherlands,NLD,1995,0.147009957,7.16,4.52302E+11,3.116035986,4.52302E+11,3.116035986
Norway,NOR,1995,0.157033588,6.31,1.52031E+11,4.155642995,1.52031E+11,4.155642995
Nepal,NPL,1995,1.291100177,10.499,4401104418,3.468451893,4401104418,3.468451893
Nauru,NRU,1995,,,,,,
New Zealand,NZL,1995,2.584027683,6.46,63916899264,4.722081044,63916899264,4.722081044
OECD members,OED,1995,0.204281317,7.601657801,2.56632E+13,2.657155605,2.56632E+13,2.657155605
Oman,OMN,1995,0.282640242,4.052,13802600780,4.99681952,13802600780,4.99681952
Other small states,OSS,1995,3.347559917,11.52284612,69995035766,,69995035766,
Pakistan,PAK,1995,2.82376379,0.647,60636071684,4.962609148,60636071684,4.962609148
Panama,PAN,1995,1.169857734,6.062,9573813700,1.751678757,9573813700,1.751678757
Peru,PER,1995,1.123557703,4.544,53312793687,7.411395047,53312793687,7.411395047
Philippines,PHL,1995,6.332379276,3.651,84644329825,4.625225117,84644329825,4.625225117
Palau,PLW,1995,,,,,,
Papua New Guinea,PNG,1995,0.337965028,2.863,4636057476,-3.312448778,4636057476,-3.312448778
Poland,POL,1995,0.508806565,13.7,1.42294E+11,7.102865538,1.42294E+11,7.102865538
Pre-demographic dividend,PRE,1995,1.093198797,4.872868371,1.74759E+11,3.191549128,1.74759E+11,3.191549128
Puerto Rico,PRI,1995,,13.93,42647331000,4.548988106,42647331000,4.548988106
"Korea, Dem. People's Rep.",PRK,1995,,2.524,,,,
Portugal,PRT,1995,3.346133583,7.06,1.18122E+11,4.28278046,1.18122E+11,4.28278046
Paraguay,PRY,1995,1.488612258,3.4,9062131475,6.822810304,9062131475,6.822810304
West Bank and Gaza,PSE,1995,17.7318143,11.129,3282800000,7.118511824,3282800000,7.118511824
Pacific island small states,PSS,1995,3.246505817,3.228940265,3716903517,4.40098306,3716903517,4.40098306
Post-demographic dividend,PST,1995,0.174392013,7.379002192,2.49787E+13,2.693166418,2.49787E+13,2.693166418
French Polynesia,PYF,1995,,12.18,4186994271,-0.388969417,4186994271,-0.388969417
Qatar,QAT,1995,,0.822,8137911978,,8137911978,
Romania,ROU,1995,0.02404473,8.01,37430238806,6.233511484,37430238806,6.233511484
Russian Federation,RUS,1995,0.041942959,9.45,3.95537E+11,-4.143528406,3.95537E+11,-4.143528406
Rwanda,RWA,1995,1.633239211,11.824,1293535192,35.22407831,1293535192,35.22407831
South Asia,SAS,1995,2.097188838,6.180571258,4.79707E+11,6.845063314,4.79707E+11,6.845063314
Saudi Arabia,SAU,1995,,5.994,1.43343E+11,0.212091345,1.43343E+11,0.212091345
Sudan,SDN,1995,2.503186854,15.582,13830369852,5.997092261,13830369852,5.997092261
Senegal,SEN,1995,2.3082643,5.555,6326342635,5.468584858,6326342635,5.468584858
Singapore,SGP,1995,,3.3,87812540788,7.175401121,87812540788,7.175401121
Solomon Islands,SLB,1995,,1.409,469443201.5,10.08861539,469443201.5,10.08861539
Sierra Leone,SLE,1995,2.718735817,3.49,870758739.4,-7.999752327,870758739.4,-7.999752327
El Salvador,SLV,1995,11.92452556,7.65,8921947100,4.734081402,8921947100,4.734081402
San Marino,SMR,1995,,,,,,
Somalia,SOM,1995,,19.566,,,,
Serbia,SRB,1995,,13.4,16832598870,,16832598870,
Sub-Saharan Africa (excluding high income),SSA,1995,0.902587519,6.026550338,3.77022E+11,3.377577867,3.77022E+11,3.377577867
South Sudan,SSD,1995,,12.118,,,,
Sub-Saharan Africa,SSF,1995,0.901295177,6.026550338,3.77567E+11,3.374454585,3.77567E+11,3.374454585
Small states,SST,1995,3.638920055,10.98123387,95833246427,,95833246427,
Sao Tome and Principe,STP,1995,,14.442,,,,
Suriname,SUR,1995,0.038558465,8.39,691590497.7,0,691590497.7,0
Slovak Republic,SVK,1995,0.099623709,13.11,25840146405,5.843494234,25840146405,5.843494234
Slovenia,SVN,1995,1.264505279,7.15,21352224019,,21352224019,
Sweden,SWE,1995,0.095478524,8.9,2.67307E+11,3.935192926,2.67307E+11,3.935192926
Eswatini,SWZ,1995,4.839575598,21.65,1698989464,4.82565155,1698989464,4.82565155
Sint Maarten (Dutch part),SXM,1995,,,,,,
Seychelles,SYC,1995,0.093205431,,540733047.7,0.485036699,540733047.7,0.485036699
Syrian Arab Republic,SYR,1995,0.666452121,7.2,50866369710,7.026589543,50866369710,7.026589543
Turks and Caicos Islands,TCA,1995,,,,,,
Chad,TCD,1995,,0.708,1445919895,1.236549317,1445919895,1.236549317
East Asia & Pacific (IDA & IBRD countries),TEA,1995,0.644833014,3.001046195,1.32009E+12,9.874767547,1.32009E+12,9.874767547
Europe & Central Asia (IDA & IBRD countries),TEC,1995,0.667807833,9.424697789,9.24004E+11,-0.27218456,9.24004E+11,-0.27218456
Togo,TGO,1995,0.844218162,3.845,1779348593,7.845832319,1779348593,7.845832319
Thailand,THA,1995,1.001471318,1.1,1.69279E+11,8.120315346,1.69279E+11,8.120315346
Tajikistan,TJK,1995,,10.3,1231567145,-12.41632223,1231567145,-12.41632223
Turkmenistan,TKM,1995,,8.3,2482228440,-7.200040934,2482228440,-7.200040934
Latin America & the Caribbean (IDA & IBRD countries),TLA,1995,0.736097723,7.857070839,1.83388E+12,0.703171362,1.83388E+12,0.703171362
Timor-Leste,TLS,1995,,3.596,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,1995,3.547006158,13.29354212,3.67909E+11,2.939856695,3.67909E+11,2.939856695
Tonga,TON,1995,,1.965,208871665.7,7.378535826,208871665.7,7.378535826
South Asia (IDA & IBRD),TSA,1995,2.097188838,6.180571258,4.79707E+11,6.845063314,4.79707E+11,6.845063314
Sub-Saharan Africa (IDA & IBRD countries),TSS,1995,0.901295177,6.026550338,3.77567E+11,3.374454585,3.77567E+11,3.374454585
Trinidad and Tobago,TTO,1995,0.570399185,17.22,5329217897,3.809913144,5329217897,3.809913144
Tunisia,TUN,1995,3.770663542,15.982,18030876599,2.351669851,18030876599,2.351669851
Turkiye,TUR,1995,1.96492599,7.64,1.69319E+11,7.878266876,1.69319E+11,7.878266876
Tuvalu,TUV,1995,,,11025679.51,-5.004452031,11025679.51,-5.004452031
Tanzania,TZA,1995,0.01599073,3.355,5255221044,3.569911868,5255221044,3.569911868
Uganda,UGA,1995,,3.298,5755818845,11.52324381,5755818845,11.52324381
Ukraine,UKR,1995,,5.62,48213867647,-12.2,48213867647,-12.2
Upper middle income,UMC,1995,0.559471612,4.922402662,3.74463E+12,3.790177384,3.74463E+12,3.790177384
Uruguay,URY,1995,,10.02,19297663097,-1.447598969,19297663097,-1.447598969
United States,USA,1995,0.028521879,5.65,7.63975E+12,2.684217272,7.63975E+12,2.684217272
Uzbekistan,UZB,1995,,7.8,13350468917,-0.900000006,13350468917,-0.900000006
St. Vincent and the Grenadines,VCT,1995,4.904948313,20.059,316007407.4,7.766650245,316007407.4,7.766650245
"Venezuela, RB",VEN,1995,0.00258433,10.24,77389487772,3.951662724,77389487772,3.951662724
British Virgin Islands,VGB,1995,,,,,,
Virgin Islands (U.S.),VIR,1995,,11.832,,,,
Viet Nam,VNM,1995,,1.907,20736164459,9.540480175,20736164459,9.540480175
Vanuatu,VUT,1995,2.457980916,1.8,249333250.1,1.003945041,249333250.1,1.003945041
World,WLD,1995,0.317043687,5.777542355,3.10515E+13,3.081403487,3.10515E+13,3.081403487
Samoa,WSM,1995,18.02101991,3.189,224865731.4,6.673643146,224865731.4,6.673643146
Kosovo,XKX,1995,,,,,,
"Yemen, Rep.",YEM,1995,25.37106369,8.967,4258788725,5.669371322,4258788725,5.669371322
South Africa,ZAF,1995,0.048147881,20.75,1.71736E+11,3.100000001,1.71736E+11,3.100000001
Zambia,ZMB,1995,,16.858,3806982679,2.897668893,3806982679,2.897668893
Zimbabwe,ZWE,1995,,5.654,7111270700,0.158025687,7111270700,0.158025687
Aruba,ABW,1996,0.117408907,,1379888268,1.185788511,1379888268,1.185788511
Africa Eastern and Southern,AFE,1996,0.730550755,7.055997848,2.69491E+11,5.450145651,2.69491E+11,5.450145651
Afghanistan,AFG,1996,,8.165,,,,
Africa Western and Central,AFW,1996,0.890883742,4.379536901,1.26287E+11,4.638415222,1.26287E+11,4.638415222
Angola,AGO,1996,0.068314396,4.274,7526963964,13.54436976,7526963964,13.54436976
Albania,ALB,1996,17.21755753,13.931,3199640826,9.099999436,3199640826,9.099999436
Andorra,AND,1996,,,1224023416,4.649738668,1224023416,4.649738668
Arab World,ARB,1996,,12.26632238,6.14186E+11,4.736442035,6.14186E+11,4.736442035
United Arab Emirates,ARE,1996,,1.903,73571233996,5.798404061,73571233996,5.798404061
Argentina,ARG,1996,0.02388391,17.11,2.7215E+11,5.526689827,2.7215E+11,5.526689827
Armenia,ARM,1996,9.626361262,9.3,1596968946,5.865400749,1596968946,5.865400749
American Samoa,ASM,1996,,,,,,
Antigua and Barbuda,ATG,1996,1.410813117,,633729629.6,6.604459721,633729629.6,6.604459721
Australia,AUS,1996,0.129050699,8.51,4.01311E+11,3.856841227,4.01311E+11,3.856841227
Austria,AUT,1996,0.41487448,5.28,2.37251E+11,2.349533852,2.37251E+11,2.349533852
Azerbaijan,AZE,1996,0.129009594,8.1,3176507992,1.299999405,3176507992,1.299999405
Burundi,BDI,1996,,2.933,869033856.3,-7.999999998,869033856.3,-7.999999998
Belgium,BEL,1996,1.771851809,9.48,2.79201E+11,1.32145093,2.79201E+11,1.32145093
Benin,BEN,1996,3.596518161,1.175,2361116448,4.324284031,2361116448,4.324284031
Burkina Faso,BFA,1996,2.9386499,2.441,2586550594,11.01474387,2586550594,11.01474387
Bangladesh,BGD,1996,2.895575156,2.51,46438484108,4.522919217,46438484108,4.522919217
Bulgaria,BGR,1996,0.337535916,12.5,12294987876,5.205391742,12294987876,5.205391742
Bahrain,BHR,1996,,1.127,6101861964,4.110006115,6101861964,4.110006115
"Bahamas, The",BHS,1996,,11.46,3609000000,4.223530425,3609000000,4.223530425
Bosnia and Herzegovina,BIH,1996,,22.841,2786045322,88.95766618,2786045322,88.95766618
Belarus,BLR,1996,0.632248917,24.4,14756846154,2.800004651,14756846154,2.800004651
Belize,BLZ,1996,2.025836759,13.82,851500000,1.02739726,851500000,1.02739726
Bermuda,BMU,1996,,,2695390000,2.600475429,2695390000,2.600475429
Bolivia,BOL,1996,0.144654247,2.44,7396948398,4.361341952,7396948398,4.361341952
Brazil,BRA,1996,0.242113829,8.03,8.50426E+11,2.20886405,8.50426E+11,2.20886405
Barbados,BRB,1996,2.876912074,14.71,2363645403,3.976477177,2363645403,3.976477177
Brunei Darussalam,BRN,1996,,5.202,5115454694,2.878317747,5115454694,2.878317747
Bhutan,BTN,1996,,1.431,303408342.8,5.565172862,303408342.8,5.565172862
Botswana,BWA,1996,0.89234187,21.59,4847757704,5.829800014,4847757704,5.829800014
Central African Republic,CAF,1996,,5.458,1007791127,-4.000092964,1007791127,-4.000092964
Canada,CAN,1996,0.08842632,9.62,6.30598E+11,1.619172495,6.30598E+11,1.619172495
Central Europe and the Baltics,CEB,1996,0.502404091,10.19566337,4.16196E+11,4.546611478,4.16196E+11,4.546611478
Switzerland,CHE,1996,0.408807992,3.68,3.40101E+11,0.471280021,3.40101E+11,0.471280021
Channel Islands,CHI,1996,,7.509,,,,
Chile,CHL,1996,,7.41,78575020639,6.802916596,78575020639,6.802916596
China,CHN,1996,0.193574683,3.12,8.63749E+11,9.922556752,8.63749E+11,9.922556752
Cote d'Ivoire,CIV,1996,0.813470568,4.084,18071152821,7.729327422,18071152821,7.729327422
Cameroon,CMR,1996,0.120880855,8.06,11093538841,4.21507215,11093538841,4.21507215
"Congo, Dem. Rep.",COD,1996,,2.964,5771454940,-1.023172642,5771454940,-1.023172642
"Congo, Rep.",COG,1996,0.30776333,20.156,2540697538,4.290481559,2540697538,4.290481559
Colombia,COL,1996,0.775100392,11.81,97153389011,2.055854712,97153389011,2.055854712
Comoros,COM,1996,,4.964,396053806.4,-1.291688926,396053806.4,-1.291688926
Cabo Verde,CPV,1996,19.99080817,11.318,501979271.9,11.34652473,501979271.9,11.34652473
Costa Rica,CRI,1996,1.119757206,6.16,11678424507,1.350459539,11678424507,1.350459539
Caribbean small states,CSS,1996,4.449977389,11.11501933,24291634283,3.464306658,24291634283,3.464306658
Cuba,CUB,1996,,7.61,25017368700,7.838749659,25017368700,7.838749659
Curacao,CUW,1996,,,,,,
Cayman Islands,CYM,1996,,,,,,
Cyprus,CYP,1996,0.492645636,3.1,10011918444,1.248581576,10011918444,1.248581576
Czechia,CZE,1996,0.163936497,3.89,67388492014,4.265416645,67388492014,4.265416645
Germany,DEU,1996,0.173351114,8.82,2.49724E+12,0.805822891,2.49724E+12,0.805822891
Djibouti,DJI,1996,2.21538812,29.309,494004647.7,,494004647.7,
Dominica,DMA,1996,3.800195142,,292285185.2,3.104202263,292285185.2,3.104202263
Denmark,DNK,1996,0.366490531,6.84,1.87633E+11,2.900099769,1.87633E+11,2.900099769
Dominican Republic,DOM,1996,5.277491149,6.383,18241622256,5.977825114,18241622256,5.977825114
Algeria,DZA,1996,1.874671642,28.515,46941553940,4.09999847,46941553940,4.09999847
East Asia & Pacific (excluding high income),EAP,1996,0.643292971,3.103800606,1.51809E+12,9.063383798,1.51809E+12,9.063383798
Early-demographic dividend,EAR,1996,1.539195202,6.71097743,2.79235E+12,5.884521161,2.79235E+12,5.884521161
East Asia & Pacific,EAS,1996,0.213350566,3.15195489,8.10113E+12,5.62008265,8.10113E+12,5.62008265
Europe & Central Asia (excluding high income),ECA,1996,0.680343868,9.979927436,7.29342E+11,-0.112128718,7.29342E+11,-0.112128718
Europe & Central Asia,ECS,1996,0.359081226,10.28684872,1.10962E+13,1.694608693,1.10962E+13,1.694608693
Ecuador,ECU,1996,1.938287397,4.683,25226393197,1.731747514,25226393197,1.731747514
"Egypt, Arab Rep.",EGY,1996,4.594134263,9,67629716981,4.98873057,67629716981,4.98873057
Euro area,EMU,1996,0.383376329,11.66312058,7.60436E+12,1.690439339,7.60436E+12,1.690439339
Eritrea,ERI,1996,,5.358,693535954.2,9.258838563,693535954.2,9.258838563
Spain,ESP,1996,0.455213487,22.14,6.42589E+11,2.660561604,6.42589E+11,2.660561604
Estonia,EST,1996,0.035195055,9.92,4786018988,4.943014491,4786018988,4.943014491
Ethiopia,ETH,1996,0.187322453,3.285,8547939731,12.42617378,8547939731,12.42617378
European Union,EUU,1996,0.3778829,11.09398358,8.43136E+12,1.881582377,8.43136E+12,1.881582377
Fragile and conflict affected situations,FCS,1996,1.012939713,5.345056914,3.74178E+11,3.615497112,3.74178E+11,3.615497112
Finland,FIN,1996,0.110089669,15.57,1.32129E+11,3.66717983,1.32129E+11,3.66717983
Fiji,FJI,1996,1.566684521,4.716,2128696644,4.80000043,2128696644,4.80000043
France,FRA,1996,0.269973892,12.37,1.60568E+12,1.412993673,1.60568E+12,1.412993673
Faroe Islands,FRO,1996,,,,,,
"Micronesia, Fed. Sts.",FSM,1996,,,218534700,-3.182371519,218534700,-3.182371519
Gabon,GAB,1996,0.100590497,17.576,5694040000,3.62504902,5694040000,3.62504902
United Kingdom,GBR,1996,0.099981326,8.19,1.42171E+12,1.907715788,1.42171E+12,1.907715788
